,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
12,176312,122342,336122,400535,573087,691479,755055,778808,759131,739867,449181,290348,211802,165503,104284,57002,54749,57275,44244,20027,10747,11971,5199,5607,2030,3418,3439,3472,7063,40560,18039,13302
13,19136,113542,211280,282518,374031,541038,549203,345414,838103,1412858,720746,389797,178924,100188,63585,58490,55137,35315,40268,41676,46588,63678,15296,20138,5726,13646,12558,15370,33817,197061,76456,40417
14,506413,120381,237164,386611,670700,884931,638539,537407,504066,403215,296739,316890,292053,255763,221796,188168,143310,98370,67595,47573,21447,12251,4659,4270,1882,3012,3569,5307,7122,13302,6598,10897
15,241619,105328,184988,275330,443785,853157,717673,457634,402926,571882,398609,341274,297883,296940,288288,277456,255569,175239,106695,70757,29783,20978,6354,7371,1555,5528,3171,3440,4747,26166,12917,26958
16,97467,117088,224187,304562,324072,591321,567005,392650,679673,1792216,597695,359721,184562,94039,56065,48383,46691,28652,59289,28170,22622,36547,12185,19668,4366,10111,10079,10937,16689,89057,40132,46099
17,1945265,117066,164132,247240,282845,304936,325413,326710,323218,317660,296934,294131,444034,633266,486260,240354,56962,40355,10575,3943,3623,3508,6291,4546,1363,1584,1868,2985,1130,438,320,23045
18,132605,173698,253157,334113,368372,398056,374615,408848,479018,575899,598490,551231,708433,826268,457007,158997,41118,31705,19552,8359,3272,3658,3749,1470,192,50,24,18,10,4,4,8
19,351223,244926,325048,387568,396877,374208,403212,482195,530125,589811,542996,433315,617021,691580,308548,112771,49800,29216,15448,12096,5318,3794,2930,1476,385,80,13,4,3,5,0,8
20,298828,172894,205805,233266,295161,461989,466189,382714,681480,768538,452765,339535,269338,431554,445137,390672,162237,107073,26795,33665,21615,28870,14333,18612,4146,7855,6967,8432,15427,90428,35763,33917
21,29219,117236,219932,274356,346086,586802,584142,365848,951860,1286663,655439,436581,161038,92353,60119,53397,57837,35975,31298,40356,42665,57969,16867,21624,5902,12827,14483,15294,28787,179739,80832,48474
22,516525,174159,275306,369116,492076,804244,710195,522631,554380,962048,411203,314064,223433,136493,79708,53511,55251,47249,63295,25708,9897,15170,7293,8340,3015,5202,6043,5558,6609,20986,10471,22821
23,67530,155249,319947,435296,738303,1187495,884347,668576,546287,445563,367811,328532,278580,185876,99423,46375,37358,41479,33969,24690,14283,3994,629,184,94,59,32,21,9,5,1,3
24,259070,125667,228881,337757,377579,682818,629189,404800,825869,1281758,555736,360224,197836,110519,64545,50319,47940,28660,45089,28168,19701,30576,11921,15026,3427,7998,8808,9063,14595,73564,34152,40745
25,486907,44382,65872,95235,122400,150082,182582,186264,220434,260733,309361,387212,867716,372055,237333,265349,343283,453853,451577,334055,221259,156064,132954,101870,87306,90635,80546,64543,39935,39288,18656,42259
26,28612,42291,54227,76781,119488,144234,177770,195109,224057,251528,288098,380451,702801,336406,304879,364739,454016,593786,616917,506437,359381,265597,162512,85930,51865,43990,28163,17805,9630,7507,6151,10842
27,277932,118301,199838,280240,308337,565169,534685,365711,650698,1286851,510357,401611,216498,114686,83284,86958,115098,131951,168824,136530,68205,58078,25624,25423,9062,12338,11799,12759,15444,54516,25936,39257
28,555622,116509,225069,314089,528010,583545,676867,927510,973909,658354,360859,230911,182775,141674,111726,73697,69733,71027,50662,19444,7056,4602,2785,2386,1990,2289,2227,1660,1386,3943,2374,7310
29,232611,124582,361250,438888,591552,665161,795962,925290,744419,530312,329801,240437,210266,184976,120814,106962,96473,86974,56638,27590,13417,5804,2841,2318,3211,6929,4814,1441,214,25,11,17
30,38194,120575,238442,313464,390353,578103,567183,367599,764408,1421919,695445,393801,156671,97901,60020,55650,58413,36134,32560,39506,41204,59163,15211,23407,5552,12913,12605,15398,29650,157191,64459,48906
