,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
16,114504,11385,6799,10958,5632,2166,1462,158,683,228,2232,61347,82987,1096243,1481223,2750490,900732,65486,54216,45786,79910,115196,22177,0,0,0,0,0,0,0,0,0
17,2336756,220794,191958,726168,756255,148352,65686,56018,20379,3972,7548,39860,99600,88657,1611891,157250,55536,30865,27348,29737,60683,95698,80989,0,0,0,0,0,0,0,0,0
18,550059,273777,233794,1014098,1088699,115914,79918,88684,20392,6648,15458,317412,256297,131886,2071314,252817,55508,20431,33869,26222,45776,101099,111928,0,0,0,0,0,0,0,0,0
19,662250,334583,100826,779809,674638,76785,62842,67499,20051,10541,29685,688712,618022,102071,1745428,378581,78448,26469,76637,46382,74138,149914,107689,0,0,0,0,0,0,0,0,0
20,564574,233240,143966,486598,199555,12169,13919,7235,4253,1601,10032,95686,171145,1110497,2245617,884562,430404,42417,38372,29055,48467,72918,65718,0,0,0,0,0,0,0,0,0
21,66578,17279,12447,10331,7299,3210,1855,164,896,278,2902,33519,89007,2138474,1594062,1722891,862905,75391,54278,40500,63223,89340,25171,0,0,0,0,0,0,0,0,0
22,826987,193392,223888,451472,483141,497595,234590,103051,44154,21321,19672,53454,107539,451770,1138096,1242303,411035,52385,46885,51057,71573,120396,66244,0,0,0,0,0,0,0,0,0
23,518474,312035,412995,930693,1048305,1169749,337852,112923,42600,12788,12464,36841,152077,132147,1071909,148361,63268,33552,41587,38303,59428,116637,107012,0,0,0,0,0,0,0,0,0
24,344318,48776,68229,97003,112499,129603,41359,18714,11523,6942,5041,40472,78014,1362601,1343237,1984654,825775,64880,59896,46124,76433,116246,29661,0,0,0,0,0,0,0,0,0
25,3009162,1614772,170207,70182,58618,104567,119505,155876,7840,3453,8380,93543,69544,1016515,62033,20251,20992,13090,11545,15154,36638,80547,149586,0,0,0,0,0,0,0,0,0
26,2694388,2296199,131869,56308,58623,112974,133587,111131,7659,2246,9317,64513,37452,796837,46862,15490,16069,10910,10170,17682,46890,89276,145548,0,0,0,0,0,0,0,0,0
27,637208,554799,75342,39675,21521,19250,4211,1140,1456,549,5083,64757,78945,1008509,1172255,2004699,827861,60387,55349,44388,76255,120900,37461,0,0,0,0,0,0,0,0,0
28,2360935,763390,242697,469738,201568,28662,114664,82513,14411,2658,5809,63228,336272,244104,104461,110113,75950,51831,50960,79301,140075,593804,774856,0,0,0,0,0,0,0,0,0
29,1511174,1002134,287377,268333,122924,46589,119261,87657,10458,1352,11028,67166,143106,107738,72091,341033,222959,167655,145754,195499,392572,1073278,514862,0,0,0,0,0,0,0,0,0
30,80247,15738,10866,13928,9349,4552,3028,240,1055,329,2975,42479,92594,1757891,1693486,1906564,863412,78115,65019,47029,78165,113060,31879,0,0,0,0,0,0,0,0,0
