,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
27,9864,31205,66637,91441,138747,187071,108948,94636,74163,62245,50002,45578,41176,32626,20977,13734,10682,10944,6365,6589,948,845,144,115,115,114,9,0,0,0,0,0
28,5049,29806,76637,67534,86779,131275,144421,143242,101441,72365,56606,52490,45899,31391,18044,13359,11606,7853,4030,2905,1623,849,519,99,26,25,32,13,2,0,0,0
29,42370,24873,52372,65989,87503,124244,97660,69224,100244,168391,85683,54176,24057,15779,11383,8177,7441,5278,4462,4910,6420,6953,1315,1357,709,944,1139,1836,3329,19763,5899,2040
30,3393,16442,39719,47061,67593,84675,88111,53984,110975,234897,110214,65477,24686,13987,10172,7546,7651,6551,6900,8433,12102,14075,2669,3838,1236,2004,2163,3290,6395,36197,10292,3192
31,87506,11166,16227,20446,23936,27647,33219,35399,49716,60541,63085,64725,120773,56529,33119,38311,48983,61125,59433,47074,32639,25472,21541,15008,11629,10325,8295,7528,4369,5627,1906,2621
32,5169,8965,14017,21576,33445,36110,38966,40807,47382,53842,53783,60541,74266,44558,47192,53109,61444,81066,88548,75465,49678,31920,18852,11499,8879,10196,12518,8529,4981,2417,3189,3011
33,34496,12327,20445,27599,33480,35590,35677,31918,51096,89211,70191,64159,59113,40370,43590,51700,63260,75882,76679,57308,39579,28619,15877,9451,6902,5560,3919,3965,3036,8655,4190,2076
34,3958,18485,46904,58838,68815,82920,75901,48292,115606,239521,115320,65946,25240,15226,10459,8348,7293,5589,5585,7048,10105,11759,2211,2549,916,1595,1707,2428,4772,30092,10277,2215
35,79315,25120,47385,59167,87147,90112,100364,128485,137988,108036,57718,38717,30506,23073,18447,14415,13626,11312,8296,5640,6291,2554,1176,1254,669,608,905,563,743,3298,1498,1492
36,4253,20346,76750,92119,113387,113359,114289,123550,98824,83235,56686,42242,39379,35807,22770,19048,18306,15416,7727,4375,2031,771,524,576,145,3,1,1,0,0,0,0
37,5316,21115,53913,56806,86357,102098,131721,159254,132451,91237,47483,33629,33378,37094,26826,23571,18871,13747,10849,7520,6044,3110,887,543,705,1130,247,17,1,0,0,0
38,28136,19136,42660,62718,90687,99117,93140,74855,121846,180824,92140,54821,25783,17282,11979,8612,7992,6448,6450,6288,7636,8835,1923,1741,607,1264,1109,1624,3049,17716,5815,3687
39,7474,19347,50164,64264,65879,78671,74149,47560,115408,245435,114775,66882,23689,12835,8722,6448,6608,5349,5652,6696,9980,11604,2063,2107,1130,1514,1720,2257,4936,30848,9860,1894
